Title,Statement,Link,Tag
Decode Ways,"Decode Ways A message containing letters from A-Z can be encoded into numbers using the following mapping: 'A' -> ""1"" 'B' -> ""2"" ... 'Z' -> ""26"" To decode an encoded message, all the digits must be grouped then mapped back into letters using the reverse of the mapping above (there may be multiple ways). For example, ""11106"" can be mapped into: ""AAJF"" with the grouping (1 1 10 6) ""KJF"" with the grouping (11 10 6) Note that the grouping (1 11 06) is invalid because ""06"" cannot be mapped into 'F' since ""6"" is different from ""06"". Given a string s containing only digits, return the number of ways to decode it. The test cases are generated so that the answer fits in a 32-bit integer.",https://leetcode.com/problems/decode-ways,LC
Reverse Linked List II,"Reverse Linked List II Given the head of a singly linked list and two integers left and right where left <= right, reverse the nodes of the list from position left to position right, and return the reversed list.",https://leetcode.com/problems/reverse-linked-list-ii,LC
Restore IP Addresses,"Restore IP Addresses A valid IP address consists of exactly four integers separated by single dots. Each integer is between 0 and 255 (inclusive) and cannot have leading zeros. For example, ""0.1.2.201"" and ""192.168.1.1"" are valid IP addresses, but ""0.011.255.245"", ""192.168.1.312"" and ""192.168@1.1"" are invalid IP addresses. Given a string s containing only digits, return all possible valid IP addresses that can be formed by inserting dots into s. You are not allowed to reorder or remove any digits in s. You may return the valid IP addresses in any order.",https://leetcode.com/problems/restore-ip-addresses,LC
Binary Tree Inorder Traversal,"Binary Tree Inorder Traversal Given the root of a binary tree, return the inorder traversal of its nodes' values.",https://leetcode.com/problems/binary-tree-inorder-traversal,LC
Unique Binary Search Trees II,"Unique Binary Search Trees II Given an integer n, return all the structurally unique BST's (binary search trees), which has exactly n nodes of unique values from 1 to n. Return the answer in any order.",https://leetcode.com/problems/unique-binary-search-trees-ii,LC
Unique Binary Search Trees,"Unique Binary Search Trees Given an integer n, return the number of structurally unique BST's (binary search trees) which has exactly n nodes of unique values from 1 to n.",https://leetcode.com/problems/unique-binary-search-trees,LC
Interleaving String,"Interleaving String Given strings s1, s2, and s3, find whether s3 is formed by an interleaving of s1 and s2. An interleaving of two strings s and t is a configuration where they are divided into non-empty substrings such that: s = s1 + s2 + ... + sn t = t1 + t2 + ... + tm |n - m| <= 1 The interleaving is s1 + t1 + s2 + t2 + s3 + t3 + ... or t1 + s1 + t2 + s2 + t3 + s3 + ... Note: a + b is the concatenation of strings a and b.",https://leetcode.com/problems/interleaving-string,LC
Validate Binary Search Tree,"Validate Binary Search Tree Given the root of a binary tree, determine if it is a valid binary search tree (BST). A valid BST is defined as follows: The left subtree of a node contains only nodes with keys less than the node's key. The right subtree of a node contains only nodes with keys greater than the node's key. Both the left and right subtrees must also be binary search trees.",https://leetcode.com/problems/validate-binary-search-tree,LC
Recover Binary Search Tree,"Recover Binary Search Tree You are given the root of a binary search tree (BST), where the values of exactly two nodes of the tree were swapped by mistake. Recover the tree without changing its structure.",https://leetcode.com/problems/recover-binary-search-tree,LC
Same Tree,"Same Tree Given the roots of two binary trees p and q, write a function to check if they are the same or not. Two binary trees are considered the same if they are structurally identical, and the nodes have the same value.",https://leetcode.com/problems/same-tree,LC
Binary Tree Level Order Traversal,"Binary Tree Level Order Traversal Given the root of a binary tree, return the level order traversal of its nodes' values. (i.e., from left to right, level by level).",https://leetcode.com/problems/binary-tree-level-order-traversal,LC
Binary Tree Zigzag Level Order Traversal,"Binary Tree Zigzag Level Order Traversal Given the root of a binary tree, return the zigzag level order traversal of its nodes' values. (i.e., from left to right, then right to left for the next level and alternate between).",https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal,LC
Maximum Depth of Binary Tree,"Maximum Depth of Binary Tree Given the root of a binary tree, return its maximum depth. A binary tree's maximum depthis the number of nodes along the longest path from the root node down to the farthest leaf node.",https://leetcode.com/problems/maximum-depth-of-binary-tree,LC
