Title,Statement,Link,Tag
The Probability Of Winning ,"Chef, Artem and Eugene are the best of friends and teammates. Recently, they won a lot of money at the Are You Feeling Lucky Cup. Having put their fortune to test and emerging victorious, they are now busy enjoying their wealth. Eugene wanted to drink it all away. Chef and Artem had better plans. Chef and Artem decided to go to Las Vegas and put more of their fortune to test! Eugene stayed at home and continues drinking. In Vegas, Chef and Artem found lots of interesting games. The most interesting one to them was the game of Lucky Tickets. Lucky Tickets is played using three kinds of tickets Type-1 called the winning ticket. Type-2 called the losing ticket. Type-3 called the try again ticket. Lucky Tickets is played as follows You know there are T1 tickets of Type-1, T2 tickets of Type 2 and T3 tickets of Type-3 before the game begins. All the tickets are placed in a sealed box. You are allowed to take out only one ticket from the box. Of course, you cannot see inside the box while choosing the ticket. If you choose a Type-1 ticket, you are declared winner of Lucky Tickets and double your money. If you choose a Type-2 ticket, you are declared loser of Lucky Tickets and lose all your money. If you choose a Type-3 ticket, you have to try your fortune again and pick another ticket from the box and the selection process starts all over again. Chef was able to convince the organizers of Lucky Tickets to let him go first and discard T4 tickets. This means that Chef makes T4 turns to choose exactly one ticket every turn, and despite what ticket he chose, he simply discards it. Chef also convinced the organizers to let Artem go right after he is finished. What is the probability that Artem will win? Tags: ivanz_adm, july13, probability, simple ",https://www.codechef.com/problems/PROB,CC
Field Trip ,"Alice's school is planning to take some students from her class on a field trip. Alice is really excited about it. There are a total of S students in her class. But due to budget constraints, the school is planning to take only N students for the trip. These students will be picked randomly. And each student has equal chance of being picked. Alice's friend circle has M students including her. Though she is excited about the field trip, she will enjoy it only if there are atleast K of her friends with her on the trip. She is wondering what are the chances of that happening. She needs your help. Tell her the probability that she will enjoy given that she goes on the trip. Tags: Probability, Combinatorics Mathematics ",https://www.codechef.com/problems/FTRIP,CC
Expected Number of SCCs ,"Chef has a matrix A with size M×NM×NM times N. He wants to fill each of its cells with a random integer between 1 and K (inclusive); these integers are independent. Then, Chef builds a directed graph on this matrix: for each ordered pair of side-adjacent cells of the matrix such that the value in the first cell is greater than or equal to the value in the second cell, he adds an edge from the first cell to the second cell. Find the expected value of the number of strongly connected components (SCC) in this graph. It can be proved that the answer can be represented as a fraction P/QP/QP/Q, where P and Q are positive integers and Q is coprime with 998,244,353998,244,353998,244,353. You should compute P⋅Q−1P⋅Q−1P cdot Q^{-1} modulo 998,244,353998,244,353998,244,353, where Q−1Q−1Q^{-1} denotes the multiplicative inverse of Q modulo 998,244,353998,244,353998,244,353. Tags: Expected Value, Strongly Connected Components, Planar Graph Data Structures, Graphs, Mathematics, Probability, Algorithms, Graph Algos ",https://www.codechef.com/problems/RCTEXSCC,CC
Random OR ,"Chef is playing a game, which he starts with a score of S=0S=0S = 0. He also has an integer N. In one move, Chef does the following: Uniformly randomly pick an integer X between 0 and 2N−12N−12^N - 1 (inclusive of both ends) Update his score as S→S∣XS→S∣XS rightarrow S mid X, where ∣∣mid denotes the bitwise OR operation For example, if Chef's current score is S=6S=6S = 6 and he picks X=10X=10X = 10, his new score is 6∣10=146∣10=146mid 10 = 14. Chef stops when his score S becomes equal to 2N−12N−12^N-1. What is the expected number of moves Chef performs? Output the answer modulo 109+7109+710^9 + 7. That is, the answer can be expressed as a fraction P/QP/QP/Q, where gcd(Q,109+7)=1gcd(Q,109+7)=1gcd(Q, 10^9 + 7) = 1. Print P⋅Q−1(mod 109+7)P⋅Q−1(mod 109+7)Pcdot Q^{-1} pmod{ 10^9 + 7}, where Q−1Q−1Q^{-1} denotes the modular multiplicative inverse of Q with respect to 109+7109+710^9 + 7. Tags: binomial-theorem, expected-value, feb221, geometric-progression, medium, probability, utkarsh_adm ",https://www.codechef.com/problems/RANDOMOR,CC
Andrew and the Birthday ,"Today is Andrew's birthday. He has invited N friends for celebrating it, and now he needs to prepare the table for them. All his friends will be sitting in a row on the seats numbered from 1 to N, inclusive. There are M different types of meatballs (numbered from 1 to M, inclusive). Andrew is going to serve meatballs of exactly one type at each of the seats. You are an given array A of N integers in range [0, M]. Ai = 0 means that Andrew is not sure which type of meatballs he should serve at seat i. So, in this case, we consider seat i will be served meatballs of types from 1 to M with equal probability. Otherwise, Ai ≥ 1 means that seat i will be served meatballs of type Ai. It's very important for Andrew to know, what is the expected maximal number of consecutively sitting friends with the same type of meatballs served at their seats. Help Andrew to find this number. Tags: Expected Value, Dynamic Programming Mathematics, Probability, Algorithms ",https://www.codechef.com/problems/LEFEED,CC
Evaluate the polynomial ,"You are given a polynomial of degree N with integer coefficients. Your task is to find the value of this polynomial at some K different integers, modulo 786433. Tags: Modular Arithmetic, Polynomial, FFT Mathematics, Algebra, Transformations ",https://www.codechef.com/problems/POLYEVAL,CC
Random Number Generator ,"You may know how to write a random number generator (RNG) after solving this problem (SEAPROAR). Another way to write a RNG is to use linear recurrence relation. e.g. let's consider the following linear recurrence: Ai = (Ai−1 × C1 + Ai−2 × C2 + . + Ai−k × Ck) mod 104857601, for i = k+1, k+2, ., where k is a positive integer. You are given initial values A1, A2, ., Ak and the coefficients C1, C2, ., Ck. Then the RNG can be used to generate any Ai for i larger than k. Your task is to calculate AN for a given N. Tags: FFT Mathematics, Transformations ",https://www.codechef.com/problems/RNG,CC
Another Fibonacci ,"Apurva is obsessed with Fibonacci numbers. She finds Fibonacci numbers very interesting. Fibonacci numbers can be defined as given below. Fib(1) = 1 , Fib(2) = 1. Fib(n) = Fib(n-1) + Fib(n-2) for n > 2 . Given a set S having N elements and an integer K, She wants to find out the value of FIBOSUM(S). Where sum(s) represents the sum of elements in set s. Note that values might be repeated in the set, two subsets will be called different if there is an index i such that S[i] is occurring in one of the subset and not in another. As the value of FIBOSUM(S) can be very large, print it modulo 991. Tags: Karatsuba Algorithm, Matrix Multiplication, FFT, Divide and Conquer Mathematics, Algebra, Matrices, Transformations, Algorithms, Recursion ",https://www.codechef.com/problems/MOREFB,CC
Lucas Theorem ,"Chef is tired of solving boring math problems by hand. One of these problems is summing up the products of elements from each k-subset of the set [n]. Here, a k-subset is a subset containing exactly k elements and [n] refers to the set which contains all integers between 1 and n (inclusive). More formally: Let’s denote this number by f(n, k). Note that f(n, 0) = 1. Since calculating f(n, k) is too boring, Chef wants to know how the divisibility of f(n, k) by a given prime p depends on k. Specifically, for a fixed n, you should compute the number of ways to select k (0 ≤ k ≤ n) so that f(n, k) isn't divisible by p. After a while of thinking, Chef realized there might be too many ways to do that. Therefore, you should compute this number modulo 109+7. Tags: Lucas Theorem, FFT, Divide and Conquer Mathematics, Modular Arithmetic, Transformations, Algorithms, Recursion ",https://www.codechef.com/problems/LUCASTH,CC
Chef and Numbers ,"You are given some integers in the range between 1 and N. You have to answer Q queries, each query is given by number X, you have to tell whether you can write number X as a sum of allowed numbers. You can use an allowed integer zero or multiple times. Tags: Polynomial, FFT Mathematics, Algebra, Transformations ",https://www.codechef.com/problems/CHEFINS,CC
Easy exam ,"One day Chef had an exam on probability theory. Nothing interesting, but the exam was going fishily easy. And finally Chef got to the last question: ""Suppose you have a dice with K faces with numbers from 1 to K written on it, and integers L and F(0 < L <= K). You roll it N times. Let ai be the number of times (out of the N rolls) that a face with number i written on it came up as the top face of the dice. Find the mathematical expectation of the value a1F * a2F * . * aLF."" ""I'll drop out of university and won't be allowed to cook"" - Chef is frightened! Help him now or he will never be able to please you with tasty dishes again. Tags: Generating Functions, FFT Mathematics, Sequences and Progression, Transformations ",https://www.codechef.com/problems/EASYEX,CC
